potentiometer0,potentiometer1,potentiometer2,potentiometer3,potentiometer4,potentiometer5,potentiometer6,encoder0,encoder1,encoder2,encoder3,encoder4,encoder5,encoder6
-1.0604240231045823,-0.5286038108749622,0.005126016594227279,-2.9226833547437723,-2.972573792513156,-2.9304542368511957,-2.983146693396212,-1.0387384625146934,-0.5158322196009519,0.004726273340000001,-2.9696238285954455,-2.968148272442471,-2.968282413910923,-2.968148272442471
-1.0601045228739323,-0.5285687483501567,0.0051012665660494574,-2.9221189793398565,-2.9726681050811727,-2.930641611986136,-2.9834300060977172,-1.0387384625146934,-0.5158399423338261,0.004726273340000001,-2.9696238285954455,-2.968148272442471,-2.968282413910923,-2.968148272442471
-1.0602642729892573,-0.5286739359245733,0.005121891589530976,-2.9219308542052174,-2.9730453553532437,-2.9311100498234897,-2.9837133187992215,-1.0387307397818193,-0.5158476650667003,0.004726273340000001,-2.9694896871269933,-2.968148272442471,-2.968148272442471,-2.968148272442471
-1.0602642729892573,-0.5283934357261288,0.0051095165754420635,-2.922495229609135,-2.9724794799451395,-2.930547924418666,-2.9833355685305483,-1.0387461852475677,-0.5158553877995746,0.004726273340000001,-2.9694896871269933,-2.968148272442471,-2.968148272442471,-2.968148272442471
-1.0598382726817246,-0.5284284982509344,0.005088891551960548,-2.921648666503259,-2.972007917105051,-2.9297047363114306,-2.982957818261877,-1.038753907980442,-0.5158553877995746,0.004726273340000001,-2.9694896871269933,-2.968148272442471,-2.968148272442471,-2.968148272442471
-1.0607435233352323,-0.5290596236974343,0.005167266641190309,-2.9228714798784114,-2.972007917105051,-2.930173174148784,-2.983146693396212,-1.038753907980442,-0.5158631105324488,0.004726273340000001,-2.9694896871269933,-2.968148272442471,-2.968148272442471,-2.968014130974019
-1.0605305231814655,-0.5286388733997678,0.005130141598923582,-2.922589292176453,-2.9721022296730686,-2.9297984238789008,-2.9827689431275406,-1.038753907980442,-0.5158631105324488,0.004726273340000001,-2.969355545658541,-2.968148272442471,-2.968148272442471,-2.968014130974019
-1.0597850226432828,-0.5283233106765179,0.005088891551960548,-2.921554603935941,-2.972007917105051,-2.930173174148784,-2.9827689431275406,-1.038753907980442,-0.5158553877995746,0.004726273340000001,-2.969355545658541,-2.968148272442471,-2.968148272442471,-2.968014130974019
-1.0601045228739323,-0.5283934357261288,0.005084766547264245,-2.921742729070579,-2.9724794799451395,-2.9300794865813122,-2.982957818261877,-1.038753907980442,-0.5158476650667003,0.004726273340000001,-2.969355545658541,-2.968014130974019,-2.968148272442471,-2.968014130974019
-1.0602110229508155,-0.52846356077574,0.00511364158013837,-2.9219308542052174,-2.9722908548091036,-2.9300794865813122,-2.982957818261877,-1.038761630713316,-0.5158476650667003,0.004726273340000001,-2.969355545658541,-2.968014130974019,-2.968148272442471,-2.968014130974019
-1.060477273143024,-0.5287089984493787,0.005134266603619882,-2.9220249167725374,-2.9732339804892787,-2.931484800093372,-2.984091069067893,-1.038753907980442,-0.5158476650667003,0.004726273340000001,-2.969355545658541,-2.968014130974019,-2.968148272442471,-2.968014130974019
-1.0604240231045823,-0.5287440609741842,0.005130141598923582,-2.9226833547437723,-2.9726681050811727,-2.9304542368511957,-2.983241130963381,-1.038753907980442,-0.5158399423338261,0.004726273340000001,-2.969355545658541,-2.968014130974019,-2.968148272442471,-2.968014130974019
-1.059891522720166,-0.5283583732013235,0.005072391533175336,-2.921554603935941,-2.9724794799451395,-2.9303605492837246,-2.9827689431275406,-1.0387461852475677,-0.5158476650667003,0.004726273340000001,-2.969355545658541,-2.968014130974019,-2.968148272442471,-2.968014130974019
-1.0601577729123741,-0.5286388733997678,0.005126016594227279,-2.921648666503259,-2.9728567302172086,-2.9309226746885493,-2.9838077563663896,-1.0387461852475677,-0.5158476650667003,0.004726273340000001,-2.9692214041900886,-2.968014130974019,-2.968014130974019,-2.968014130974019
-1.0603175230276987,-0.5286388733997678,0.00511364158013837,-2.9222130419071757,-2.9726681050811727,-2.930735299553607,-2.9835244436648853,-1.0387461852475677,-0.5158553877995746,0.004726273340000001,-2.9692214041900886,-2.968014130974019,-2.968014130974019,-2.968014130974019
-1.0605837732199068,-0.5288492485486009,0.005138391608316188,-2.9227774173110923,-2.9721022296730686,-2.9303605492837246,-2.983146693396212,-1.0387461852475677,-0.5158553877995746,0.004726273340000001,-2.9692214041900886,-2.968014130974019,-2.968014130974019,-2.968014130974019
-1.0606902732967904,-0.5288492485486009,0.005142516613012491,-2.922495229609135,-2.9724794799451395,-2.9302668617162544,-2.9833355685305483,-1.0387384625146934,-0.5158631105324488,0.004726273340000001,-2.9692214041900886,-2.968014130974019,-2.968014130974019,-2.968014130974019
-1.0602642729892573,-0.5285687483501567,0.0051012665660494574,-2.9223071044744957,-2.972762417649191,-2.930735299553607,-2.983241130963381,-1.0387461852475677,-0.5158631105324488,0.004726273340000001,-2.9690872627216365,-2.968014130974019,-2.968014130974019,-2.968014130974019
-1.0604240231045823,-0.5288141860237956,0.005126016594227279,-2.9223071044744957,-2.972573792513156,-2.930547924418666,-2.9833355685305483,-1.038753907980442,-0.5158553877995746,0.004726273340000001,-2.9690872627216365,-2.968014130974019,-2.968014130974019,-2.968014130974019
-1.0604240231045823,-0.5287440609741842,0.00511364158013837,-2.9226833547437723,-2.972762417649191,-2.930735299553607,-2.9835244436648853,-1.038753907980442,-0.5158553877995746,0.004726273340000001,-2.9690872627216365,-2.968014130974019,-2.968014130974019,-2.9678799895055663
-1.0603175230276987,-0.5286739359245733,0.00511364158013837,-2.9221189793398565,-2.9724794799451395,-2.930735299553607,-2.9835244436648853,-1.038753907980442,-0.5158553877995746,0.004726273340000001,-2.9690872627216365,-2.968014130974019,-2.968014130974019,-2.9678799895055663
-1.0605305231814655,-0.5287089984493787,0.005130141598923582,-2.922495229609135,-2.9726681050811727,-2.9308289871210773,-2.9834300060977172,-1.038753907980442,-0.5158476650667003,0.004726273340000001,-2.9690872627216365,-2.968014130974019,-2.968014130974019,-2.9678799895055663
-1.0605305231814655,-0.5288141860237956,0.005142516613012491,-2.9223071044744957,-2.9722908548091036,-2.9302668617162544,-2.983241130963381,-1.038761630713316,-0.5158476650667003,0.004726273340000001,-2.9690872627216365,-2.9678799895055663,-2.968014130974019,-2.9678799895055663
-1.0603175230276987,-0.5286739359245733,0.005121891589530976,-2.921648666503259,-2.9722908548091036,-2.930173174148784,-2.982863380694708,-1.038753907980442,-0.5158476650667003,0.004726273340000001,-2.9690872627216365,-2.9678799895055663,-2.968014130974019,-2.9678799895055663
-1.0599980227970491,-0.52846356077574,0.0051053915707457605,-2.9222130419071757,-2.972573792513156,-2.930735299553607,-2.983052255829044,-1.0387461852475677,-0.5158553877995746,0.004726273340000001,-2.9689531212531843,-2.9678799895055663,-2.968014130974019,-2.9678799895055663
-1.0598382726817246,-0.5284284982509344,0.005076516537871639,-2.921554603935941,-2.972007917105051,-2.929985799013842,-2.982957818261877,-1.0387461852475677,-0.5158553877995746,0.004726273340000001,-2.9689531212531843,-2.9678799895055663,-2.968014130974019,-2.9678799895055663
-1.0599980227970491,-0.5284284982509344,0.005093016556656855,-2.9213664788013016,-2.972573792513156,-2.9304542368511957,-2.983241130963381,-1.0387461852475677,-0.5158553877995746,0.004726273340000001,-2.9689531212531843,-2.9678799895055663,-2.968014130974019,-2.9678799895055663
-1.0603175230276987,-0.5287089984493787,0.005126016594227279,-2.9226833547437723,-2.9730453553532437,-2.9308289871210773,-2.9837133187992215,-1.0387461852475677,-0.5158631105324488,0.004726273340000001,-2.9689531212531843,-2.9678799895055663,-2.968014130974019,-2.9678799895055663
-1.0603175230276987,-0.5286739359245733,0.0051095165754420635,-2.921648666503259,-2.9722908548091036,-2.9302668617162544,-2.9826745055603716,-1.0387384625146934,-0.5158631105324488,0.004726273340000001,-2.968818979784732,-2.9678799895055663,-2.9678799895055663,-2.9678799895055663
-1.0607435233352323,-0.5289544361230176,0.005146641617708794,-2.9226833547437723,-2.9719136045370336,-2.929985799013842,-2.9826745055603716,-1.0387461852475677,-0.5158631105324488,0.004726273340000001,-2.968818979784732,-2.9678799895055663,-2.9678799895055663,-2.9678799895055663
-1.0603175230276987,-0.5286739359245733,0.005130141598923582,-2.921742729070579,-2.9721022296730686,-2.9297047363114306,-2.9825800679932035,-1.0387461852475677,-0.5158631105324488,0.004726273340000001,-2.968818979784732,-2.9678799895055663,-2.9678799895055663,-2.9678799895055663
-1.0602642729892573,-0.5287440609741842,0.005121891589530976,-2.9220249167725374,-2.9728567302172086,-2.930641611986136,-2.9833355685305483,-1.038753907980442,-0.5158631105324488,0.004726273340000001,-2.968818979784732,-2.9678799895055663,-2.9678799895055663,-2.9678799895055663
-1.0601577729123741,-0.52846356077574,0.005093016556656855,-2.9211783536666625,-2.9726681050811727,-2.9309226746885493,-2.9835244436648853,-1.038753907980442,-0.5158631105324488,0.004726273340000001,-2.968818979784732,-2.9678799895055663,-2.9678799895055663,-2.9678799895055663
