potentiometer0,potentiometer1,potentiometer2,potentiometer3,potentiometer4,potentiometer5,potentiometer6,encoder0,encoder1,encoder2,encoder3,encoder4,encoder5,encoder6
0.03388565750321515,0.04436068193181786,-0.0031976739755736946,0.004198283861087226,-0.009170057357449135,-0.0007329693276214577,0.018716117595074078,-0.0,-7.72273287422451e-06,-1.2962900000000001e-06,-0.0,-0.0,0.0,0.0
0.03404235158943214,0.04436068193181786,-0.0032099071222600733,0.004104370970309912,-0.010305082020104717,-0.0020472619125255775,0.01749444376981213,-0.0,-7.72273287422451e-06,-1.2962900000000001e-06,-0.0,-0.0,0.0,0.0
0.03472135929637221,0.04477383122827483,-0.0032547619934434648,0.005043499878080837,-0.010683423574322948,-0.0022350179960834993,0.01693059431199906,-0.0,-7.72273287422451e-06,-1.2962900000000001e-06,-0.0,-0.0,0.0,0.0
0.035191441555023184,0.04511812230865564,-0.0032833060023783472,0.006076541676628189,-0.011061765128541179,-0.002986042330313854,0.01655469467345716,-0.0,-7.72273287422451e-06,-1.2962900000000001e-06,-0.0,-0.0,0.0,0.0
0.03461689657222777,0.04484268944435099,-0.00325883970900559,0.004855674096526208,-0.009264642746003915,-0.0010146034529583403,0.018716117595074078,-0.0,-7.72273287422451e-06,-1.2962900000000001e-06,-0.0,-0.0,0.0,0.0
0.03440797112393845,0.044636114796122506,-0.0032302957000707056,0.004480022533418282,-0.009737569688776926,-0.0012962375782947788,0.017964318317989836,-0.0,-7.72273287422451e-06,-1.2962900000000001e-06,-0.0,-0.0,0.0,0.0
0.034825822020517094,0.044911547660427154,-0.0032629174245677166,0.005325238550411893,-0.009926740465885597,-0.0015778717036312173,0.017964318317989836,-0.0,-7.72273287422451e-06,-1.2962900000000001e-06,-0.0,-0.0,0.0,0.0
0.03425127703772124,0.04456725658004612,-0.003218062553384327,0.004292196751864097,-0.010683423574322948,-0.0026105301631984545,0.017118544131269786,-0.0,-7.72273287422451e-06,-1.2962900000000001e-06,-0.0,-0.0,0.0,0.0
0.034669127934300104,0.04473940212023653,-0.003246606562319211,0.0047617612057493375,-0.010494252797213388,-0.002328896037861572,0.0173064939505414,-0.0,-7.72273287422451e-06,-1.2962900000000001e-06,-0.0,-0.0,0.0,0.0
0.034825822020517094,0.04477383122827483,-0.00325883970900559,0.005137412768858152,-0.010494252797213388,-0.0019533838707466167,0.0176823935890833,-0.0,-7.72273287422451e-06,-1.2962900000000001e-06,-0.0,-0.0,0.0,0.0
0.03430350839979379,0.04467054390416059,-0.003222140268946452,0.004667848314972467,-0.01077800896287684,-0.002892164288534893,0.01693059431199906,-0.0,-7.72273287422451e-06,-1.2962900000000001e-06,-0.0,-0.0,0.0,0.0
0.03472135929637221,0.04473940212023653,-0.003250684277881338,0.0049495869873035225,-0.011061765128541179,-0.0025166521214194937,0.01664866958309208,-0.0,-7.72273287422451e-06,-1.2962900000000001e-06,-0.0,-0.0,0.0,0.0
0.035243672917095514,0.04511812230865564,-0.0032833060023783472,0.005700890113520263,-0.010021325854440377,-0.0016717497454101782,0.01777636849871911,-0.0,-7.72273287422451e-06,-1.2962900000000001e-06,-0.0,-0.0,0.0,0.0
0.034460202486011005,0.044636114796122506,-0.003222140268946452,0.004292196751864097,-0.010399667408658608,-0.0022350179960834993,0.01693059431199906,-0.0,-7.72273287422451e-06,-1.2962900000000001e-06,-0.0,-0.0,0.0,0.0
