potentiometer0,potentiometer1,potentiometer2,potentiometer3,potentiometer4,potentiometer5,potentiometer6
0.000562048501072443,0.0392651739421821,-0.003222140268946452,0.0005356811207812839,-0.0046299587068299175,-0.0004513352022854633,0.003680132053387908
0.0004575857769280045,0.039161886618068076,-0.0032302957000707056,0.0007235069023350249,-0.0041570317640569066,-0.0001697010769490248,0.004525906240107513
0.00019642896656635322,0.03895531196983937,-0.0031935962600115695,0.00016002955767291382,-0.003967860986948235,-7.582303517006395e-05,0.00443193133047215
0.0006665112252173255,0.03940289037433464,-0.0032425288467570843,0.001099158465443395,-0.003589519432730004,0.0003935671737242963,0.004901805878649856
9.196624242191476e-05,0.03892088286180151,-0.0031772853977630622,-0.0002156220054350122,-0.004346202541166466,-0.0002635791187275416,0.004525906240107513
0.000562048501072443,0.0392996030502204,-0.003226217984508579,0.000911332683889654,-0.005008300261048149,-0.0012962375782947788,0.0035861571437521
-6.472784379529806e-05,0.03885202464572535,-0.003181363113325189,-0.00040344778698964134,-0.0041570317640569066,-0.0001697010769490248,0.004337956420836342
0.00014419760449402297,0.03905859929395383,-0.0031935962600115695,0.00016002955767291382,-0.004062446375502571,1.8055006608896917e-05,0.004337956420836342
0.00019642896656635322,0.039093028401991914,-0.0032139848378222,0.00044176823000396936,-0.0041570317640569066,-0.00035745716050650245,0.0041500066015656145
0.0004575857769280045,0.03919631572610616,-0.003222140268946452,0.0005356811207812839,-0.004062446375502571,-0.0001697010769490248,0.004713856059378685
0.00014419760449402297,0.03895531196983937,-0.0031935962600115695,-0.0001217091146585858,-0.004724544095384697,-0.0006390912858424969,0.004243981511200534
-0.00032588465415694934,0.038748737321611104,-0.0031691299666388086,-0.0006851864593206969,-0.003116592489956993,0.0008629573826182124,0.005371680426827563
0.00040535441485567425,0.039127457510029995,-0.003218062553384327,0.0005356811207812839,-0.004251617152611686,-0.0004513352022854633,0.004525906240107513
0.0007709739493622081,0.03933403215825848,-0.0032343734156328324,0.001099158465443395,-0.0038732755983934553,-7.582303517006395e-05,0.004619881149742877
-0.00032588465415694934,0.038748737321611104,-0.0031609745355145585,-0.0005912735685438264,-0.0036841048212843397,1.8055006608896917e-05,0.004713856059378685
0.0006665112252173255,0.03936846126629656,-0.0032384511311949575,0.00044176823000396936,-0.0046299587068299175,-0.0006390912858424969,0.0038680818726586352
0.0005098171390005568,0.0392651739421821,-0.003226217984508579,0.0007235069023350249,-0.004346202541166466,-0.0001697010769490248,0.0035861571437521
0.0003008916907112358,0.039093028401991914,-0.003218062553384327,0.00016002955767291382,-0.003116592489956993,0.0007690793408392516,0.005089755697920584
-6.472784379529806e-05,0.03885202464572535,-0.0031935962600115695,-0.00040344778698964134,-0.003967860986948235,0.00020581109016637456,0.004525906240107513
0.0004575857769280045,0.039127457510029995,-0.003222140268946452,0.0003478553392270989,-0.003116592489956993,0.0006752012990602907,0.005465655336462483
