potentiometer0,potentiometer1,potentiometer2,potentiometer3,encoder0,encoder1,encoder2,encoder3
-1.0525085166243096,-0.6976252124236983,0.007404291733754287,-1.4104120633971158,-1.0511703569064499,-0.6943574262902941,0.00556498904,-1.3953475850999744
-1.0524377978230404,-0.6976252124236983,0.0074136142444420905,-1.4104658240609764,-1.0511703569064499,-0.6943574262902941,0.00556498904,-1.3953475850999744
-1.0525085166243096,-0.6975791417656358,0.007394969223066428,-1.4103583027332547,-1.0511703569064499,-0.6943574262902941,0.00556498904,-1.3953475850999744
-1.0525085166243096,-0.6976712830817609,0.0074136142444420905,-1.410304542069394,-1.0511703569064499,-0.6943574262902941,0.00556498904,-1.3953475850999744
-1.0524377978230404,-0.6975330711075735,0.007404291733754287,-1.4104658240609764,-1.0511703569064499,-0.6943574262902941,0.00556498904,-1.3953475850999744
-1.0523670790217712,-0.6975791417656358,0.007422936755129894,-1.4103583027332547,-1.0511703569064499,-0.6943574262902941,0.00556498904,-1.3953475850999744
-1.0525085166243096,-0.6975791417656358,0.007404291733754287,-1.410519584724837,-1.0511703569064499,-0.6943574262902941,0.00556498904,-1.3953475850999744
-1.0525792354255785,-0.6977173537398232,0.007367001691003072,-1.4103583027332547,-1.0511703569064499,-0.6943574262902941,0.00556498904,-1.3953475850999744
-1.0523670790217712,-0.6976252124236983,0.0073856467123786795,-1.4104658240609764,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.0524377978230404,-0.6975330711075735,0.0073856467123786795,-1.4104658240609764,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.0523670790217712,-0.6976252124236983,0.007348356669627409,-1.410304542069394,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.0524377978230404,-0.6976712830817609,0.007376324201690876,-1.4104658240609764,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.0525085166243096,-0.6976252124236983,0.0073856467123786795,-1.4104120633971158,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.0523670790217712,-0.6976712830817609,0.007376324201690876,-1.4104658240609764,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.0525085166243096,-0.6976252124236983,0.0073856467123786795,-1.4104658240609764,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.0524377978230404,-0.6975791417656358,0.0073856467123786795,-1.4102507814055325,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.0524377978230404,-0.6976252124236983,0.007404291733754287,-1.4104120633971158,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.0526499542268477,-0.6975791417656358,0.007367001691003072,-1.410304542069394,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.0525085166243096,-0.6976712830817609,0.007404291733754287,-1.4104658240609764,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.0524377978230404,-0.6975330711075735,0.007394969223066428,-1.4104120633971158,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.0524377978230404,-0.6977173537398232,0.007394969223066428,-1.4104658240609764,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.0526499542268477,-0.6976252124236983,0.007394969223066428,-1.4104658240609764,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.0525085166243096,-0.6976252124236983,0.007394969223066428,-1.4103583027332547,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.0525085166243096,-0.6976712830817609,0.007376324201690876,-1.4103583027332547,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.0523670790217712,-0.6976252124236983,0.0073856467123786795,-1.4104120633971158,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.0524377978230404,-0.6976712830817609,0.007404291733754287,-1.4104120633971158,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.0525085166243096,-0.6977173537398232,0.007404291733754287,-1.4103583027332547,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.0525085166243096,-0.6975791417656358,0.007394969223066428,-1.410519584724837,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.0525085166243096,-0.6977173537398232,0.0073856467123786795,-1.410519584724837,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.0523670790217712,-0.6976712830817609,0.0073856467123786795,-1.4103583027332547,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.0525085166243096,-0.6976712830817609,0.007376324201690876,-1.4103583027332547,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.0524377978230404,-0.6975791417656358,0.0073856467123786795,-1.4103583027332547,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.0522963602205022,-0.6976252124236983,0.0073856467123786795,-1.4104658240609764,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.0523670790217712,-0.6975791417656358,0.007376324201690876,-1.4103583027332547,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.0525085166243096,-0.6977173537398232,0.007394969223066428,-1.4103583027332547,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.0525085166243096,-0.6976712830817609,0.007394969223066428,-1.4103583027332547,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.052225641419233,-0.6975791417656358,0.007394969223066428,-1.4104658240609764,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.0524377978230404,-0.6975791417656358,0.0073856467123786795,-1.410304542069394,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.0525085166243096,-0.6976712830817609,0.0073856467123786795,-1.4103583027332547,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.0524377978230404,-0.6976252124236983,0.007376324201690876,-1.4104120633971158,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.0522963602205022,-0.6975330711075735,0.007376324201690876,-1.4103583027332547,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.0525085166243096,-0.6976712830817609,0.007404291733754287,-1.4103583027332547,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.0523670790217712,-0.6976252124236983,0.0073856467123786795,-1.4103583027332547,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.0523670790217712,-0.6976712830817609,0.007404291733754287,-1.4104120633971158,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.052225641419233,-0.6976712830817609,0.007394969223066428,-1.410304542069394,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.0524377978230404,-0.6976712830817609,0.007404291733754287,-1.4104120633971158,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.0524377978230404,-0.6976712830817609,0.007394969223066428,-1.4104658240609764,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.0522963602205022,-0.6976712830817609,0.0073856467123786795,-1.410304542069394,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.0524377978230404,-0.6976712830817609,0.0073856467123786795,-1.4104658240609764,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.0523670790217712,-0.6976712830817609,0.0073856467123786795,-1.4104120633971158,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.0523670790217712,-0.6975330711075735,0.007394969223066428,-1.4104120633971158,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.0522963602205022,-0.6977173537398232,0.0074136142444420905,-1.4104120633971158,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.0525085166243096,-0.6976712830817609,0.007394969223066428,-1.4103583027332547,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
-1.0524377978230404,-0.6977173537398232,0.007404291733754287,-1.4104120633971158,-1.0511703569064499,-0.6943574262902941,0.00556141716,-1.3953475850999744
